artist.hotttnesss,artist.name,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,location,longitude,loudness,mode,mode_confidence,release.id,release.name,similar,song.hotttnesss,song.id,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms,terms_freq,time_signature,time_signature_confidence,title,year
0.34620216,Len Barry,0.22,1.21293,0,0.11101,293.95546,4.452,0.514111692,1,0.646,39.95227,"Philadelphia, PA",-75.16237,-11.708,1,0.497,331468,Len Barry - The Hits,ARLH7DP1187B9B46A3,0,SOGHPNQ12AB017E3E2,284.619,0.007,0.11101,112.281,pop rock,0.963084343,4,0.998,Dirty Old Man,0
0.416173065,Terry Callier,0.919,0.75772,0.679,0.75772,315.08853,0.653,0.706827671,7,0.667,41.88415,Chicago,-87.63241,-12.93,1,0.988,39958,Timepeace,ARTB5PP1187FB523B7,0.407233015,SOFMEPZ12A6D4F7D9A,300.292,0.234,0.75772,118.606,soul jazz,0.985011245,4,1,Java Sparrow,1998
0.360445766,Mikey Dread,0.897,0.27361,0,0.27361,261.79873,2.717,0.58568315,0,0.192,18.11526,Jamaica,-77.27348,-18.679,1,0.397,252712,Mikey Dread Dubwise,ARBZCLP1187B99C35B,,SODMADA12A8C139707,245.447,0.211,0.05414,141.148,roots reggae,0.924399296,4,1,Master Mantrol (Dub / Instrumental Reggae Music),0
0.497050959,Iggy And The Stooges,0.056,0.39097,0.903,0.03135,347.53261,0.16,0.732603394,9,0.415,42.32807,"Ann Arbor, MI",-83.7336,-8.502,0,0.541,685503,Metallic K.O.,ARE8GLF1187FB52532,,SOUTNUJ12AC46861D4,347.533,0.535,0.03135,165.81,experimental rock,0.840760794,4,0.565,Raw Power,1996
0.419408141,Jackie Wilson,0.096,5.09135,1,0.35079,182.49098,0.195,0.693327979,11,0.023,42.33168,"Detroit, MI",-83.04792,-12.007,1,0.289,604354,Reet Petite,ARV03D41187FB413E8,0.334706549,SOLNLFG12AC468806E,175.438,0.151,0.35079,67.56,chicago soul,0.887425414,7,0.721,One Moment With You,1993
0.473636665,Big Audio Dynamite,0.109,1.85811,1,1.85811,424.22812,2.386,0.583989842,1,0.87,51.50632,"London, England",-0.12714,-16.6,1,0.758,282383,No. 10_ Upping St.,ARHJIKW1187B9ACE16,0.215080319,SOKUCKC12A8C1315C4,416.386,0.283,1.85811,125.038,dance rock,0.879547101,4,1,Badrock City,1986
0.392579878,Fontella Bass,0.007,1.22858,0,0.27136,175.38567,2.316,0.558916244,7,0.517,38.62774,"St. Louis, MO",-90.19951,-6.754,1,0.542,14582,Rescued : The Best Of Fontella Bass,ARJEOXT1187FB382A7,0.547952942,SOQBJNU12A6701DFF5,160.723,0.485,0.03527,124.826,northern soul,1,4,0.518,I Can't Rest,2006
0.449608088,The Sonics_ Charlie & The Tunas,0.142,1.0294,0.772,0.56137,243.1473,0.504,0.653340693,4,0.637,47.25513,"Tacoma, WA",-122.44165,-10.207,1,0.792,781064,The Sonics Meet Charlie & The Tunas,AREG18O1187FB3FDE7,,SOEAVHU12AC468F2E3,233.958,0.72,0.33139,130.382,rock 'n roll,0.945133321,4,0.54,Brown Eyed Girl,0
0.526549035,John Fogerty,0.211,2.3981,0.998,1.26035,354.35057,3.988,0.733637825,4,0.457,37.8695,"Berkeley, CA",-122.2705,-7.333,0,0.455,202553,Eye Of The Zombie,ARSAIUN1187FB398D3,0.408110884,SOLWVPV12A8C136FC7,337.56,0.145,1.26035,105.131,roots rock,0.918034159,4,0.685,Soda Pop,1986
0.479993461,Leann Rimes & Brian McFadden,0.209,0.29115,0.62,0.29115,224.83546,0.688,0.777234963,5,0.633,37.15735675,Not available,-63.93335787,-5.872,1,0.725,44577,Everybody's Someone,ARMH4YI1187FB3F45E,,SOISVOJ12A6D4F841D,214.639,0.609,0.07544,137.87,country,0.900451245,4,0.416,Everybody's Someone (Gateway Mix),0
0.473636665,Big Audio Dynamite,0.02,1.0421,0.993,0.54533,209.97179,0,0.583989842,2,0.187,51.50632,"London, England",-0.12714,-12.019,1,0.389,282122,Planet Bad Greatest Hits,ARHJIKW1187B9ACE16,0.460541281,SOWDXXY12A8C133818,196.377,1,0.29898,122.077,dance rock,0.879547101,4,0.634,Free (lp),0
0.455884679,Grandmaster Flash,0.845,0.08375,0.261,0.08375,190.17098,0,0.627970753,7,0.095,16.85576,"Barbados, West Indies",-69.46854,-15.494,0,0.192,774160,Ba-Dop-Boom-Bang,ARB2M051187FB56FA9,0.266955186,SOPPWBB12AB0190513,170.475,0.812,0.08375,117.535,hip hop,1,4,0.653,Underarms,1987
0.420627401,Jesus Jones,0.154,2.04696,0.158,1.13474,201.16853,0.566,0.592472073,2,0.459,37.15735675,Not available,-63.93335787,-13.419,1,0.427,72070,Doubt,ARHJIKW1187B9ACE16,0.456949544,SOTMVUQ12A6BD53721,189.835,0.386,0.56988,66.246,dance rock,1,3,0.583,Nothing To Hold Me,1990
0.417124584,Archie Bell and The Drells,0.225,0.65333,1,0.06321,193.95873,0.345,0.549353377,6,0.827,37.15735675,Not available,-63.93335787,-14.477,1,0.645,109026,I Can't Stop Dancing,ARUEYGC1187FB3D94B,0,SOXBVUJ12A8C13CB38,183.316,0.503,0.06321,100.922,r&b,0.918689904,4,0.364,I've Been Trying,2004
0.417499645,The Box Tops,1,0.34026,1,0.34026,142.36689,0.183,0.630630038,4,0.56,35.14968,"Memphis, TN",-90.04892,-11.669,1,0.206,300828,Nonstop,ARSZWK21187B9B26D7,,SOMLMFQ12A8C13C834,135.564,1,0.34026,93.773,blue-eyed soul,1,1,0,I Can Dig It,1968
0.420627401,Jesus Jones,0.114,0.19279,0,0.19279,203.65016,0,0.592472073,0,0.914,37.15735675,Not available,-63.93335787,-14.897,0,0.785,13857,Perverse,ARHJIKW1187B9ACE16,0.424090811,SOJLZWC12A6701EB67,196.354,0,0.19279,195.824,dance rock,1,4,0.586,Yellow Brown,1993
0.40249588,Humble Pie,0.647,0.65867,0.312,0.65867,974.99383,0,0.633545999,0,0.414,51.77045,"Essex, England",0.64255,-12.391,1,0.584,614711,The Atlanta Years,AR8SRQ31187FB4D477,0,SOFNWZV12A8C144495,971.912,0.048,0.3813,126.83,blues-rock,1,4,0.457,Rude!/Drum Solo,0
0.449608088,The Sonics,0.889,0.3729,0.889,0.3729,108.14649,0.308,0.653340693,7,0.42,47.25513,"Tacoma, WA",-122.44165,-10.173,1,0.516,738782,Maintaining My Cool,AREG18O1187FB3FDE7,0.471578248,SOVEIDU12AC9097A10,99.643,0.647,0.3729,154.246,rock 'n roll,0.945133321,1,0,On The Road Again,1967
0.417124584,Livio Minafra,0,0.11309,0,0.11309,409.73016,0,0.230312684,7,0.093,37.15735675,Not available,-63.93335787,-20.974,1,0.466,338811,La Fiamma E Il Cristallo,ARUEYGC1187FB3D94B,0,SOEHHBS12A8C13587E,403.052,0.301,0.11309,137.754,r&b,0.918689904,1,0,Campane,0
0.579988982,Van Halen,0.008,1.36137,0.561,0.6835,228.33587,4.18,0.744641246,0,0,37.15735675,"Pasadena, CA",-63.93335787,-5.571,1,0.169,7133,The Best Of Both Worlds,ARZK3VD1187B99EB47,0.708107773,SOPDFZN12A670215C4,206.065,0.968,0.34238,88.471,heavy metal,0.999932033,4,0.589,Why Can't This Be Love (Remastered Version),0
0.416435184,Roger McGuinn,0.116,1.75779,0.143,0.29702,264.69832,0,0.241133753,1,0.743,41.88415,"Chicago, IL",-87.63241,-16.326,1,0.791,445182,Roger McGuinn Live At The XM Studios  05/27/2004,AR5FP401187FB523C9,0,SOVUFWU12A3F1ECA3C,256.255,0.566,0.04645,83.897,country rock,0.908780148,3,0.317,The Bells Of Rhymney,0
0.409729379,Deep Blue Something,0.47,0.72028,0,0.33873,199.3922,3.274,0.655888669,0,0.429,37.15735675,Not available,-63.93335787,-7.335,1,0.454,15535,Home,ARQ7S2H1187B9AA49B,,SONQTUE12B0B80BA5A,186.839,0.108,0.14651,158.244,post-grunge,1,4,0.927,Gammer Gerten's Needle,1995
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
